,COUNTY,"AnalyticalResultValue.count.1,1-dichloroethane","AnalyticalResultValue.count.1,2,3-trichloropropane","AnalyticalResultValue.count.1,3-butadiene","AnalyticalResultValue.count.1,4-dioxane",AnalyticalResultValue.count.17-alpha-ethynylestrad,AnalyticalResultValue.count.17-beta-estradiol,"AnalyticalResultValue.count.4-androstene-3,17-dion",AnalyticalResultValue.count.Aerobic spores,AnalyticalResultValue.count.E. coli,AnalyticalResultValue.count.Enterococci,AnalyticalResultValue.count.Enteroviruses (RT-qPCR,AnalyticalResultValue.count.Enteroviruses (cell cu,AnalyticalResultValue.count.HCFC-22,AnalyticalResultValue.count.Halon 1011,AnalyticalResultValue.count.Male specific phage,AnalyticalResultValue.count.Noroviruses GIA,AnalyticalResultValue.count.Noroviruses GIB,AnalyticalResultValue.count.Noroviruses GII,AnalyticalResultValue.count.PFBS,AnalyticalResultValue.count.PFHpA,AnalyticalResultValue.count.PFHxS,AnalyticalResultValue.count.PFNA,AnalyticalResultValue.count.PFOA,AnalyticalResultValue.count.PFOS,AnalyticalResultValue.count.Somatic phage,AnalyticalResultValue.count.Total coliforms,AnalyticalResultValue.count.bromomethane,AnalyticalResultValue.count.chlorate,AnalyticalResultValue.count.chloromethane,AnalyticalResultValue.count.chromium,AnalyticalResultValue.count.chromium-6,AnalyticalResultValue.count.cobalt,AnalyticalResultValue.count.equilin,AnalyticalResultValue.count.estriol,AnalyticalResultValue.count.estrone,AnalyticalResultValue.count.germanium,AnalyticalResultValue.count.manganese,AnalyticalResultValue.count.molybdenum,AnalyticalResultValue.count.n-propylbenzene,AnalyticalResultValue.count.sec-butylbenzene,AnalyticalResultValue.count.strontium,AnalyticalResultValue.count.tellurium,AnalyticalResultValue.count.testosterone,AnalyticalResultValue.count.vanadium,"indices.count.1,1-dichloroethane","indices.count.1,2,3-trichloropropane","indices.count.1,3-butadiene","indices.count.1,4-dioxane",indices.count.17-alpha-ethynylestrad,indices.count.17-beta-estradiol,"indices.count.4-androstene-3,17-dion",indices.count.Aerobic spores,indices.count.E. coli,indices.count.Enterococci,indices.count.Enteroviruses (RT-qPCR,indices.count.Enteroviruses (cell cu,indices.count.HCFC-22,indices.count.Halon 1011,indices.count.Male specific phage,indices.count.Noroviruses GIA,indices.count.Noroviruses GIB,indices.count.Noroviruses GII,indices.count.PFBS,indices.count.PFHpA,indices.count.PFHxS,indices.count.PFNA,indices.count.PFOA,indices.count.PFOS,indices.count.Somatic phage,indices.count.Total coliforms,indices.count.bromomethane,indices.count.chlorate,indices.count.chloromethane,indices.count.chromium,indices.count.chromium-6,indices.count.cobalt,indices.count.equilin,indices.count.estriol,indices.count.estrone,indices.count.germanium,indices.count.manganese,indices.count.molybdenum,indices.count.n-propylbenzene,indices.count.sec-butylbenzene,indices.count.strontium,indices.count.tellurium,indices.count.testosterone,indices.count.vanadium,"AnalyticalResultValue.max.1,1-dichloroethane","AnalyticalResultValue.max.1,2,3-trichloropropane","AnalyticalResultValue.max.1,3-butadiene","AnalyticalResultValue.max.1,4-dioxane",AnalyticalResultValue.max.17-alpha-ethynylestrad,AnalyticalResultValue.max.17-beta-estradiol,"AnalyticalResultValue.max.4-androstene-3,17-dion",AnalyticalResultValue.max.Aerobic spores,AnalyticalResultValue.max.E. coli,AnalyticalResultValue.max.Enterococci,AnalyticalResultValue.max.Enteroviruses (RT-qPCR,AnalyticalResultValue.max.Enteroviruses (cell cu,AnalyticalResultValue.max.HCFC-22,AnalyticalResultValue.max.Halon 1011,AnalyticalResultValue.max.Male specific phage,AnalyticalResultValue.max.Noroviruses GIA,AnalyticalResultValue.max.Noroviruses GIB,AnalyticalResultValue.max.Noroviruses GII,AnalyticalResultValue.max.PFBS,AnalyticalResultValue.max.PFHpA,AnalyticalResultValue.max.PFHxS,AnalyticalResultValue.max.PFNA,AnalyticalResultValue.max.PFOA,AnalyticalResultValue.max.PFOS,AnalyticalResultValue.max.Somatic phage,AnalyticalResultValue.max.Total coliforms,AnalyticalResultValue.max.bromomethane,AnalyticalResultValue.max.chlorate,AnalyticalResultValue.max.chloromethane,AnalyticalResultValue.max.chromium,AnalyticalResultValue.max.chromium-6,AnalyticalResultValue.max.cobalt,AnalyticalResultValue.max.equilin,AnalyticalResultValue.max.estriol,AnalyticalResultValue.max.estrone,AnalyticalResultValue.max.germanium,AnalyticalResultValue.max.manganese,AnalyticalResultValue.max.molybdenum,AnalyticalResultValue.max.n-propylbenzene,AnalyticalResultValue.max.sec-butylbenzene,AnalyticalResultValue.max.strontium,AnalyticalResultValue.max.tellurium,AnalyticalResultValue.max.testosterone,AnalyticalResultValue.max.vanadium,"indices.max.1,1-dichloroethane","indices.max.1,2,3-trichloropropane","indices.max.1,3-butadiene","indices.max.1,4-dioxane",indices.max.17-alpha-ethynylestrad,indices.max.17-beta-estradiol,"indices.max.4-androstene-3,17-dion",indices.max.Aerobic spores,indices.max.E. coli,indices.max.Enterococci,indices.max.Enteroviruses (RT-qPCR,indices.max.Enteroviruses (cell cu,indices.max.HCFC-22,indices.max.Halon 1011,indices.max.Male specific phage,indices.max.Noroviruses GIA,indices.max.Noroviruses GIB,indices.max.Noroviruses GII,indices.max.PFBS,indices.max.PFHpA,indices.max.PFHxS,indices.max.PFNA,indices.max.PFOA,indices.max.PFOS,indices.max.Somatic phage,indices.max.Total coliforms,indices.max.bromomethane,indices.max.chlorate,indices.max.chloromethane,indices.max.chromium,indices.max.chromium-6,indices.max.cobalt,indices.max.equilin,indices.max.estriol,indices.max.estrone,indices.max.germanium,indices.max.manganese,indices.max.molybdenum,indices.max.n-propylbenzene,indices.max.sec-butylbenzene,indices.max.strontium,indices.max.tellurium,indices.max.testosterone,indices.max.vanadium,countyname,state,indices.avg,counts.sum,voc.indices.avg,soc.indices.avg,metal.indices.avg,dbp.indices.avg,pfas.indices.avg,horm.indices.avg,indices.sum
577,19033,2.0,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,,,,,,4.0,,,4.0,,,4.0,2.0,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,,,,,,4.0,,,4.0,,,4.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,244.0,0.141421356,0.141421356,0.021213202999999996,0.7071067809999999,,,,,,0.7071067809999999,,,329.0,,,0.141421356,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.086359831,0.0,0.0,0.0,0.0,,,,,,0.0,,,3.040074643,,,0.0,Cerro Gordo,IA,0.1964968797142857,56.0,0.0,0.0,0.5066791071666666,1.086359831,0.0,,4.126434474
578,19035,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,0.000636396,0.000282843,0.000212132,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,208.0,0.141421356,0.141421356,0.021213202999999996,0.7071067809999999,0.002828427,0.000565685,0.001414214,0.7071067809999999,50.4,1.13,0.021213202999999996,0.028284271,2500.0,0.7071067809999999,7.070000000000001e-05,0.141421356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0170333390000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.702430536,0.053078442999999996,0.0,0.0,3.920818754,0.0,0.0,0.0,Cherokee,IA,0.2028291233939394,86.0,0.0,0.0,0.6623161995,1.0170333390000001,0.0,0.0,6.693361072
579,19039,2.0,2.0,2.0,2.0,4.0,4.0,4.0,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,0.000636396,0.000282843,0.00086,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,14.14213562,0.141421356,0.141421356,0.16,0.7071067809999999,0.002828427,0.000565685,0.001414214,0.7071067809999999,0.7071067809999999,23.6,0.021213202999999996,0.028284271,121.0,0.7071067809999999,7.070000000000001e-05,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.457377197,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.726998728,0.0,0.0,0.0,0.0,0.0,0.0,1.3729120030000002,0.0,0.0,2.605664116,0.0,0.0,0.3701428470000001,Clarke,IA,0.16766954215151517,100.0,0.0,0.0,0.845952949,0.0,0.0,0.06533959957142857,5.533094891
580,19041,6.0,6.0,6.0,6.0,,,,,,,,,6.0,6.0,,,,,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,12.0,6.0,12.0,12.0,12.0,,,,8.0,8.0,12.0,4.0,4.0,12.0,8.0,,12.0,6.0,6.0,6.0,6.0,,,,,,,,,6.0,6.0,,,,,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,12.0,6.0,12.0,12.0,12.0,,,,8.0,8.0,12.0,4.0,4.0,12.0,8.0,,12.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,14.14213562,0.141421356,2.5,2.44,0.7071067809999999,,,,0.7071067809999999,2.32,3.39,0.021213202999999996,0.028284271,297.0,0.7071067809999999,,0.141421356,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.096910013,1.9102685719999999,0.0,,,,0.0,0.365487985,0.530199698,0.0,0.0,2.995635195,0.0,,0.0,Clay,IA,0.26532697934615385,200.0,0.0,0.0,1.0888355796666667,0.0,0.0,,6.8985014630000006
581,19045,8.0,8.0,8.0,8.0,,,,,,,,,8.0,8.0,,,,,8.0,8.0,8.0,8.0,8.0,8.0,,,8.0,16.0,8.0,16.0,16.0,16.0,,,,,,16.0,,,16.0,,,16.0,8.0,8.0,8.0,8.0,,,,,,,,,8.0,8.0,,,,,8.0,8.0,8.0,8.0,8.0,8.0,,,8.0,16.0,8.0,16.0,16.0,16.0,,,,,,16.0,,,16.0,,,16.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,2190.0,0.141421356,0.2,0.021213202999999996,0.7071067809999999,,,,,,0.7071067809999999,,,3046.8,,,0.141421356,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.039414119,0.0,0.0,0.0,0.0,,,,,,0.0,,,4.006722692,,,0.0,Clinton,IA,0.28791127671428574,224.0,0.0,0.0,0.6677871153333333,2.039414119,0.0,,6.046136811
582,19047,2.0,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,2.0,2.0,4.0,4.0,,4.0,2.0,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,2.0,2.0,4.0,4.0,,4.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,111.0,0.141421356,2.4,2.7,0.7071067809999999,,,,0.7071067809999999,0.7071067809999999,2.7,0.021213202999999996,0.028284271,125.0,0.7071067809999999,,2.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.744292983,0.0,1.0791812459999999,1.954242509,0.0,,,,0.0,0.0,0.431363764,0.0,0.0,2.6197887580000003,0.0,,1.0,Crawford,IA,0.3011103561538462,72.0,0.0,0.0,1.1807627128333336,0.744292983,0.0,,7.82886926
583,19049,20.0,20.0,20.0,20.0,,,,,,,,,20.0,20.0,,,,,20.0,20.0,20.0,20.0,20.0,20.0,,,20.0,40.0,20.0,40.0,40.0,40.0,,,,32.0,32.0,40.0,16.0,16.0,40.0,32.0,,40.0,20.0,20.0,20.0,20.0,,,,,,,,,20.0,20.0,,,,,20.0,20.0,20.0,20.0,20.0,20.0,,,20.0,40.0,20.0,40.0,40.0,40.0,,,,32.0,32.0,40.0,16.0,16.0,40.0,32.0,,40.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,330.0,0.141421356,2.3,2.06,0.7071067809999999,,,,0.7071067809999999,0.7071067809999999,23.6,0.021213202999999996,0.028284271,192.0,0.7071067809999999,,2.2,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.217483944,0.0,1.06069784,1.8367459659999998,0.0,,,,0.0,0.0,1.3729120030000002,0.0,0.0,2.806179974,0.0,,1.041392685,Dallas,IA,0.35905432353846145,688.0,0.0,0.0,1.352988078,1.217483944,0.0,,9.335412411999998
584,19055,,,,,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,,,,,,,,4.0,,,,,,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,4.0,,,,,,,,4.0,,,,,,0.000636396,0.000282843,0.000212132,,,,,,,,,,,,,,,,,,,,,,,,,,0.002828427,0.000565685,0.001414214,,,,,,,,7.070000000000001e-05,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,0.0,,Delaware,IA,0.0,28.0,,,,,,0.0,0.0
585,19057,48.0,48.0,48.0,48.0,,,,,,,,,48.0,48.0,,,,,48.0,48.0,48.0,48.0,48.0,48.0,,,48.0,96.0,48.0,96.0,96.0,96.0,,,,88.0,88.0,96.0,44.0,44.0,96.0,88.0,,96.0,48.0,48.0,48.0,48.0,,,,,,,,,48.0,48.0,,,,,48.0,48.0,48.0,48.0,48.0,48.0,,,48.0,96.0,48.0,96.0,96.0,96.0,,,,88.0,88.0,96.0,44.0,44.0,96.0,88.0,,96.0,0.38799999999999996,0.021213202999999996,0.070710678,0.628,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,14.14213562,0.141421356,9.7,2.4019999999999997,0.7071067809999999,,,,0.7071067809999999,1.6,1.5,0.021213202999999996,0.028284271,96.0,0.7071067809999999,,1.6,1.1117104709999999,0.0,0.0,0.9528616040000001,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.685741739,1.9034517480000002,0.0,,,,0.0,0.204119983,0.17609125899999994,0.0,0.0,2.505149978,0.0,,0.903089987,Des Moines,IA,0.36316218342307693,1696.0,0.15881578157142856,0.9528616040000001,1.1955874518333334,0.0,0.0,,9.442216769
586,19059,10.0,10.0,10.0,10.0,,,,,,,,,10.0,10.0,,,,,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,20.0,10.0,20.0,20.0,20.0,,,,20.0,20.0,20.0,10.0,10.0,20.0,20.0,,20.0,10.0,10.0,10.0,10.0,,,,,,,,,10.0,10.0,,,,,10.0,10.0,10.0,10.0,10.0,10.0,,,10.0,20.0,10.0,20.0,20.0,20.0,,,,20.0,20.0,20.0,10.0,10.0,20.0,20.0,,20.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,14.14213562,0.141421356,0.141421356,0.0561,0.7071067809999999,,,,0.7071067809999999,2.32,3.39,0.021213202999999996,0.028284271,297.0,0.7071067809999999,,0.141421356,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.271841607,0.0,,,,0.0,0.365487985,0.530199698,0.0,0.0,2.995635195,0.0,,0.0,Dickinson,IA,0.16012171096153846,360.0,0.0,0.0,0.6329460833333334,0.0,0.0,,4.163164485
587,19061,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,,,4.0,,,4.0,,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,,,4.0,,,4.0,,2.0,4.0,0.021213202999999996,0.021213202999999996,0.070710678,0.20800000000000002,0.000636396,0.000282843,0.000516,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,205.0,0.141421356,0.5,0.369,0.7071067809999999,0.002828427,0.000565685,0.001414214,,,0.7071067809999999,,,41.2,,7.070000000000001e-05,0.3,0.0,0.0,0.0,0.472965295,0.0,0.0,0.235528447,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.010723865,0.0,0.397940009,1.089905111,0.0,0.0,0.0,0.0,,,0.0,,,2.137775961,,0.0,0.17609125899999994,Dubuque,IA,0.1971760695357143,70.0,0.0,0.472965295,0.6336187233333334,1.010723865,0.0,0.033646921,5.520929947
588,19073,4.0,4.0,4.0,4.0,,,,,,,,,4.0,4.0,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,8.0,4.0,8.0,8.0,8.0,,,,8.0,8.0,8.0,4.0,4.0,8.0,8.0,,8.0,4.0,4.0,4.0,4.0,,,,,,,,,4.0,4.0,,,,,4.0,4.0,4.0,4.0,4.0,4.0,,,4.0,8.0,4.0,8.0,8.0,8.0,,,,8.0,8.0,8.0,4.0,4.0,8.0,8.0,,8.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,2900.0,0.141421356,0.141421356,0.16,0.7071067809999999,,,,0.7071067809999999,96.9,23.6,0.021213202999999996,0.028284271,504.0,0.7071067809999999,,0.469,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,2.1613680019999997,0.0,0.0,0.726998728,0.0,,,,0.0,1.986323777,1.3729120030000002,0.0,0.0,3.225309282,0.0,,0.3701428470000001,Greene,IA,0.37857902457692305,144.0,0.0,0.0,0.9492271433333334,2.1613680019999997,0.0,,9.843054639
589,19075,16.0,16.0,16.0,16.0,,,,,,,,,16.0,16.0,,,,,16.0,16.0,16.0,16.0,16.0,16.0,,,16.0,32.0,16.0,32.0,32.0,32.0,,,,,,32.0,,,32.0,,,32.0,16.0,16.0,16.0,16.0,,,,,,,,,16.0,16.0,,,,,16.0,16.0,16.0,16.0,16.0,16.0,,,16.0,32.0,16.0,32.0,32.0,32.0,,,,,,32.0,,,32.0,,,32.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,932.0,0.141421356,0.4,0.381,0.7071067809999999,,,,,,1.5,,,912.0,,,1.3,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.668385917,0.0,0.301029996,1.103803721,0.0,,,,,,0.17609125899999994,,,3.4828735839999996,,,0.812913357,Grundy,IA,0.359290373047619,448.0,0.0,0.0,0.9794519861666666,1.668385917,0.0,,7.545097834
590,19079,6.0,6.0,6.0,6.0,,,,,,,,,6.0,6.0,,,,,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,12.0,6.0,12.0,12.0,12.0,,,,4.0,4.0,12.0,2.0,2.0,12.0,4.0,,12.0,6.0,6.0,6.0,6.0,,,,,,,,,6.0,6.0,,,,,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,12.0,6.0,12.0,12.0,12.0,,,,4.0,4.0,12.0,2.0,2.0,12.0,4.0,,12.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,14.14213562,0.141421356,0.6,0.5870000000000001,0.7071067809999999,,,,0.7071067809999999,0.7071067809999999,23.6,0.021213202999999996,0.028284271,174.0,0.7071067809999999,,0.8,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.477121255,1.291516847,0.0,,,,0.0,0.0,1.3729120030000002,0.0,0.0,2.7634279939999997,0.0,,0.602059991,Hamilton,IA,0.2502706957692308,184.0,0.0,0.0,1.0845063483333333,0.0,0.0,,6.50703809
591,19087,32.0,32.0,32.0,32.0,,,,,,,,,32.0,32.0,,,,,32.0,32.0,32.0,32.0,32.0,32.0,,,32.0,64.0,32.0,64.0,64.0,64.0,,,,64.0,64.0,64.0,32.0,32.0,64.0,64.0,,64.0,32.0,32.0,32.0,32.0,,,,,,,,,32.0,32.0,,,,,32.0,32.0,32.0,32.0,32.0,32.0,,,32.0,64.0,32.0,64.0,64.0,64.0,,,,64.0,64.0,64.0,32.0,32.0,64.0,64.0,,64.0,0.38799999999999996,0.021213202999999996,0.070710678,0.529,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,14.14213562,0.141421356,2.3,2.4019999999999997,0.7071067809999999,,,,0.7071067809999999,1.6,1.5,0.021213202999999996,0.028284271,96.0,0.7071067809999999,,1.6,1.1117104709999999,0.0,0.0,0.878357632,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,1.06069784,1.9034517480000002,0.0,,,,0.0,0.204119983,0.17609125899999994,0.0,0.0,2.505149978,0.0,,0.903089987,Henry,IA,0.3362564960769231,1152.0,0.15881578157142856,0.878357632,1.0914134686666666,0.0,0.0,,8.742668898
592,19091,6.0,6.0,6.0,6.0,,,,,,,,,6.0,6.0,,,,,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,10.0,6.0,10.0,10.0,10.0,,,,10.0,10.0,10.0,6.0,6.0,10.0,10.0,,10.0,6.0,6.0,6.0,6.0,,,,,,,,,6.0,6.0,,,,,6.0,6.0,6.0,6.0,6.0,6.0,,,6.0,10.0,6.0,10.0,10.0,10.0,,,,10.0,10.0,10.0,6.0,6.0,10.0,10.0,,10.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,158.567,0.141421356,0.141421356,0.021213202999999996,0.7071067809999999,,,,0.7071067809999999,23.0,3.053,0.021213202999999996,0.028284271,581.0,0.7071067809999999,,0.141421356,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.8991828140000001,0.0,0.0,0.0,0.0,,,,0.0,1.361727836,0.484726804,0.0,0.0,3.287054878,0.0,,0.0,Humboldt,IA,0.23202662815384614,196.0,0.0,0.0,0.6286302803333333,0.8991828140000001,0.0,,6.032692332
593,19093,2.0,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,2.0,2.0,4.0,4.0,,4.0,2.0,2.0,2.0,2.0,,,,,,,,,2.0,2.0,,,,,2.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,4.0,4.0,4.0,,,,4.0,4.0,4.0,2.0,2.0,4.0,4.0,,4.0,0.021213202999999996,0.021213202999999996,0.070710678,0.049497475,,,,,,,,,0.056568542,0.042426407,,,,,0.06363961,0.0070710680000000015,0.021213202999999996,0.014142136000000001,0.014142136000000001,0.028284271,,,0.141421356,208.0,0.141421356,0.141421356,0.021213202999999996,0.7071067809999999,,,,0.7071067809999999,50.4,1.13,0.021213202999999996,0.028284271,2500.0,0.7071067809999999,,0.141421356,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0170333390000001,0.0,0.0,0.0,0.0,,,,0.0,1.702430536,0.053078442999999996,0.0,0.0,3.920818754,0.0,,0.0,Ida,IA,0.2574369643076923,72.0,0.0,0.0,0.6623161995,1.0170333390000001,0.0,,6.693361072
